respondent,createtime,id,buttonname,visibleLayers,zoomLevel,shape,longtitude,latitude,soil_quality_not_threatened,soil_quality_slightly,soil_quality_moderate,soil_quality_highly,waterquality_not,waterquality_slightly,waterquality_moderately,waterquality_highly,wildlife_not_threatened,wildlife_slightly,wildlife_moderately,wildlife_highly,recreation_not_threatened,recreation_slightly,recreation_moderately,recreation_highly,scenic_not,scenic_slightly,scenic_moderately,scenic_highly,tourism_not,tourism_slightly,tourism_moderately,tourism_highly,business_not,business_slightly,business_moderately,business_highly,rural_not,rural_slightly,rural_moderately,rural_highly,other_not,other_slightly,other_moderately,other_highly,If_other_text
611,2016-03-25T01:39:51.737Z,798,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.801834,43.6711,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
611,2016-03-25T01:41:56.342Z,799,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.758919,43.614205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2016-03-25T09:18:19.105Z,804,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.756859,43.667375,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
620,2016-03-25T11:50:12.144Z,807,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.788788,43.695431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,2016-03-25T13:25:33.202Z,810,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.771965,43.648498,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
626,2016-03-25T13:26:44.980Z,811,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,
630,2016-03-25T14:17:16.378Z,815,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.801577,43.662594,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,
630,2016-03-25T14:20:23.789Z,816,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.806941,43.677044,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
630,2016-03-25T14:22:25.563Z,817,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.793723,43.736918,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
633,2016-03-25T14:58:00.368Z,834,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.755142,43.629863,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
634,2016-03-25T14:59:45.233Z,835,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.926804,43.744561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2016-03-25T15:00:03.959Z,836,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.749649,43.725956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,2016-03-25T15:32:10.209Z,837,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.843033,43.661663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,2016-03-25T15:57:16.146Z,838,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",13,POINT,-71.7869,43.640548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2016-03-25T18:33:52.332Z,840,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.774712,43.692204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2016-03-25T18:35:02.608Z,841,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.776772,43.616442,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,platts farm unofficial junkyard on north rd.is a disgrace
648,2016-03-25T19:43:19.443Z,842,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2016-03-25T19:45:48.238Z,843,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.768188,43.663525,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
649,2016-03-25T21:20:45.976Z,844,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.788101,43.637318,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Site is the Alexandria aquifer where  the Town of Bristol water supply is located. Development of the area could cause major problems for the wells as well as a potential site for future wells.  
649,2016-03-25T21:27:20.385Z,845,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.790848,43.666133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2016-03-25T21:27:36.420Z,846,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.742439,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2016-03-25T21:27:50.164Z,847,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.765099,43.675321,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Recent strip logging to the Old Hebron Rd in Hebron (on the West side of the lake) has damaged the view shed, as well as disturbing soil and creating run off to the Lake. Strip logging on Rt 3A in Hebron has created run off to Rt 3-A and potentially into the lake. 
Unauthorized clearing in Bridgewater as caused discharge into Patten Brook and into the lake.
"
650,2016-03-25T21:31:31.659Z,848,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.852989,43.648746,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
650,2016-03-25T21:32:51.935Z,849,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.798401,43.652969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
657,2016-03-25T23:56:27.093Z,854,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2016-03-25T23:56:47.682Z,855,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
657,2016-03-25T23:57:30.467Z,856,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2016-03-26T00:09:25.490Z,858,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.762695,43.635081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2016-03-26T00:10:01.217Z,859,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.806297,43.648994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2016-03-26T00:10:35.704Z,860,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.806297,43.676563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2016-03-26T00:10:58.690Z,861,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.803894,43.602397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,2016-03-26T21:13:31.741Z,865,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2016-03-27T15:02:17.015Z,867,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.789474,43.611471,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:03:06.918Z,868,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.802521,43.687736,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:03:50.415Z,869,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.737633,43.631602,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:04:22.383Z,870,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.776772,43.701637,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:04:58.040Z,871,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.736259,43.653963,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:05:32.257Z,872,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.795998,43.654211,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:06:11.026Z,873,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.732483,43.611222,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
670,2016-03-27T15:06:56.075Z,874,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.759949,43.621165,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
673,2016-03-27T18:47:50.777Z,878,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.769905,43.722234,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,2016-03-27T18:48:46.054Z,879,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.797028,43.690467,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
673,2016-03-27T18:49:59.676Z,880,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.806297,43.673832,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
673,2016-03-27T18:50:43.391Z,881,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.777115,43.632596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
673,2016-03-27T18:51:43.438Z,882,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.708794,43.640051,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,
673,2016-03-27T18:53:25.725Z,883,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.897964,43.681777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Wind turbines, lumbering"
673,2016-03-27T18:54:28.407Z,884,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.849213,43.592825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Wind Turbines, Lumbering"
676,2016-03-27T21:21:13.852Z,885,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.742096,43.658682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2016-03-28T00:48:26.353Z,886,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.753082,43.703622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2016-03-28T06:41:28.433Z,887,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.797071,43.684539,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
678,2016-03-28T06:42:30.794Z,888,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.785183,43.692142,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,
678,2016-03-28T06:44:04.181Z,889,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.772652,43.686743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2016-03-28T06:44:21.622Z,890,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.773081,43.68727,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:45:13.109Z,891,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.80501,43.68575,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:45:47.957Z,892,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.790204,43.678425,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,
678,2016-03-28T06:46:46.445Z,893,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.764326,43.688046,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,small business is threatened when rural character is threatened
678,2016-03-28T06:47:59.270Z,894,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.753254,43.688108,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:48:24.015Z,895,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.753426,43.678612,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:49:10.433Z,896,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.794024,43.696052,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:49:53.699Z,897,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.791792,43.702754,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:50:37.828Z,898,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.772051,43.698224,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:51:09.789Z,899,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.765785,43.6963,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:51:36.039Z,900,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.790848,43.708896,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:52:00.100Z,901,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.805267,43.700706,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:52:27.379Z,902,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.77866,43.704243,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:53:03.884Z,903,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.769648,43.704553,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:53:33.094Z,904,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.81222,43.693197,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:54:17.401Z,905,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.790419,43.667189,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:54:59.142Z,906,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.793337,43.653155,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:58:53.561Z,907,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.804581,43.661352,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:59:20.070Z,908,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.799517,43.676501,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T06:59:50.340Z,909,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.739092,43.669113,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T07:00:36.463Z,910,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.796427,43.642038,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T07:01:21.369Z,911,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.749992,43.655764,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T07:02:10.960Z,912,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.729479,43.639429,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
678,2016-03-28T07:02:45.339Z,913,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.752052,43.62073,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
682,2016-03-28T13:03:38.746Z,923,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.73317,43.619176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2016-03-28T18:24:26.391Z,924,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.792908,43.64179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2016-03-28T18:25:54.701Z,925,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.799774,43.633839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2016-03-28T18:26:53.531Z,926,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.800461,43.650982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,2016-03-29T01:13:44.837Z,927,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
692,2016-03-29T01:15:26.730Z,928,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.758575,43.616194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,2016-03-29T01:18:46.820Z,929,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.782608,43.615759,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"The large farm in Alexandria is a threat to all aspects of the landscape.
And it is getting worse."
695,2016-03-29T13:53:36.311Z,933,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.828613,43.66961,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,
695,2016-03-29T13:54:31.420Z,934,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.769905,43.715783,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,
695,2016-03-29T13:55:32.273Z,935,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.847839,43.62191,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,
698,2016-03-30T00:50:53.137Z,945,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2016-03-30T01:08:35.398Z,946,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.863289,43.677556,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,EDPR's Spruce Ridge Industrial Wind Project is developed for Spruce Ridge and Kimball Hill.
699,2016-03-30T01:11:35.313Z,947,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.783981,43.72546,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"Groton Wind's impact on the quality of the Wise Brook, at the expense of private profit from land leases (one of which is Boyd Smith's family)."
699,2016-03-30T01:18:17.500Z,948,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.791191,43.637814,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,development continues around Newfound Lake's waterfront and 250 foot setback.
